,lsoa,crime type,percentage
9565,E01005703,Bicycle theft,0.004761904761904762
9566,E01005703,Drugs,0.023809523809523808
9567,E01005703,"Possession 
of 
weapons",0.009523809523809525
9568,E01005704,Other theft,0.04564315352697095
9569,E01005704,Robbery,0.008298755186721992
9570,E01005704,"Violence 
and 
sexual offences",0.33195020746887965
9571,E01005704,Burglary,0.07053941908713693
9572,E01005704,Public order,0.14107883817427386
9573,E01005704,Other crime,0.029045643153526972
9574,E01005704,"Criminal damage 
and 
arson",0.14522821576763487
9575,E01005704,"Vehicle 
crime",0.05394190871369295
9576,E01005704,"Anti-social 
behaviour",0.12033195020746888
9577,E01005704,Shoplifting,0.008298755186721992
9578,E01005704,Bicycle theft,0.004149377593360996
9579,E01005704,Drugs,0.024896265560165973
9580,E01005704,"Possession 
of 
weapons",0.016597510373443983
9581,E01005706,Other theft,0.04522613065326633
9582,E01005706,Robbery,0.010050251256281407
9583,E01005706,"Violence 
and 
sexual offences",0.49246231155778897
9584,E01005706,Burglary,0.04522613065326633
9585,E01005706,Public order,0.1507537688442211
9586,E01005706,Other crime,0.010050251256281407
9587,E01005706,"Criminal damage 
and 
arson",0.11557788944723618
9588,E01005706,"Vehicle 
crime",0.05025125628140704
9589,E01005706,"Anti-social 
behaviour",0.06532663316582915
9590,E01005706,Shoplifting,0.005025125628140704
9591,E01005706,Drugs,0.005025125628140704
9592,E01005706,"Possession 
of 
weapons",0.005025125628140704
9593,E01005708,Other theft,0.09061488673139159
9594,E01005708,Robbery,0.016181229773462782
9595,E01005708,"Violence 
and 
sexual offences",0.22006472491909385
9596,E01005708,Burglary,0.024271844660194174
9597,E01005708,Public order,0.18770226537216828
9598,E01005708,Other crime,0.016181229773462782
9599,E01005708,"Criminal damage 
and 
arson",0.06634304207119741
9600,E01005708,"Vehicle 
crime",0.04692556634304207
9601,E01005708,"Anti-social 
behaviour",0.0744336569579288
9602,E01005708,Shoplifting,0.19902912621359223
9603,E01005708,Bicycle theft,0.012944983818770227
9604,E01005708,Drugs,0.008090614886731391
9605,E01005708,"Possession 
of 
weapons",0.02912621359223301
9606,E01005708,"Theft 
from the person",0.008090614886731391
9607,E01005702,Other theft,0.06354515050167224
9608,E01005702,Robbery,0.010033444816053512
9609,E01005702,"Violence 
and 
sexual offences",0.3377926421404682
9610,E01005702,Burglary,0.09698996655518395
9611,E01005702,Public order,0.11371237458193979
9612,E01005702,Other crime,0.030100334448160536
9613,E01005702,"Criminal damage 
and 
arson",0.11705685618729098
9614,E01005702,"Vehicle 
crime",0.10367892976588629
9615,E01005702,"Anti-social 
behaviour",0.08695652173913043
9616,E01005702,Shoplifting,0.0033444816053511705
9617,E01005702,Bicycle theft,0.0033444816053511705
9618,E01005702,Drugs,0.020066889632107024
9619,E01005702,"Possession 
of 
weapons",0.013377926421404682
9620,E01005705,Other theft,0.03980099502487562
9621,E01005705,Robbery,0.004975124378109453
9622,E01005705,"Violence 
and 
sexual offences",0.36318407960199006
9623,E01005705,Burglary,0.0845771144278607
9624,E01005705,Public order,0.08955223880597014
9625,E01005705,Other crime,0.03482587064676617
9626,E01005705,"Criminal damage 
and 
arson",0.12935323383084577
9627,E01005705,"Vehicle 
crime",0.10945273631840796
9628,E01005705,"Anti-social 
behaviour",0.0945273631840796
9629,E01005705,Shoplifting,0.024875621890547265
9630,E01005705,Bicycle theft,0.009950248756218905
9631,E01005705,"Possession 
of 
weapons",0.014925373134328358
9632,E01005707,Other theft,0.06153846153846154
9633,E01005707,Robbery,0.006153846153846154
9634,E01005707,"Violence 
and 
sexual offences",0.3507692307692308
9635,E01005707,Burglary,0.04923076923076923
9636,E01005707,Public order,0.12615384615384614
9637,E01005707,Other crime,0.046153846153846156
9638,E01005707,"Criminal damage 
and 
arson",0.15692307692307692
9639,E01005707,"Vehicle 
crime",0.05846153846153846
9640,E01005707,"Anti-social 
behaviour",0.09846153846153846
9641,E01005707,Bicycle theft,0.009230769230769232
9642,E01005707,Drugs,0.018461538461538463
9643,E01005707,"Possession 
of 
weapons",0.015384615384615385
9644,E01005707,"Theft 
from the person",0.003076923076923077
9645,E01005661,Other theft,0.04954954954954955
9646,E01005661,"Violence 
and 
sexual offences",0.42792792792792794
9647,E01005661,Burglary,0.04054054054054054
9648,E01005661,Public order,0.13063063063063063
9649,E01005661,Other crime,0.03153153153153153
9650,E01005661,"Criminal damage 
and 
arson",0.12162162162162163
9651,E01005661,"Vehicle 
crime",0.036036036036036036
9652,E01005661,"Anti-social 
behaviour",0.06756756756756757
9653,E01005661,Shoplifting,0.04504504504504504
9654,E01005661,Bicycle theft,0.009009009009009009
9655,E01005661,Drugs,0.036036036036036036
9656,E01005661,"Possession 
of 
weapons",0.0045045045045045045
9657,E01005662,Other theft,0.05084745762711865
9658,E01005662,"Violence 
and 
sexual offences",0.384180790960452
9659,E01005662,Burglary,0.062146892655367235
9660,E01005662,Public order,0.12429378531073447
9661,E01005662,Other crime,0.02824858757062147
9662,E01005662,"Criminal damage 
and 
arson",0.12994350282485875
9663,E01005662,"Vehicle 
crime",0.07344632768361582
9664,E01005662,"Anti-social 
behaviour",0.1016949152542373
9665,E01005662,Bicycle theft,0.011299435028248588
9666,E01005662,Drugs,0.022598870056497175
9667,E01005662,"Possession 
of 
weapons",0.005649717514124294
9668,E01005662,"Theft 
from the person",0.005649717514124294
9669,E01005709,Other theft,0.026455026455026454
9670,E01005709,Robbery,0.015873015873015872
9671,E01005709,"Violence 
and 
sexual offences",0.4603174603174603
9672,E01005709,Burglary,0.037037037037037035
9673,E01005709,Public order,0.13227513227513227
9674,E01005709,Other crime,0.026455026455026454
9675,E01005709,"Criminal damage 
and 
arson",0.15873015873015872
9676,E01005709,"Vehicle 
crime",0.015873015873015872
9677,E01005709,"Anti-social 
behaviour",0.09523809523809523
9678,E01005709,Bicycle theft,0.005291005291005291
9679,E01005709,Drugs,0.010582010582010581
9680,E01005709,"Possession 
of 
weapons",0.015873015873015872
9681,E01005710,Other theft,0.047244094488188976
9682,E01005710,Robbery,0.015748031496062992
9683,E01005710,"Violence 
and 
sexual offences",0.3937007874015748
9684,E01005710,Burglary,0.06299212598425197
9685,E01005710,Public order,0.11811023622047244
9686,E01005710,Other crime,0.03937007874015748
9687,E01005710,"Criminal damage 
and 
arson",0.11023622047244094
9688,E01005710,"Vehicle 
crime",0.09448818897637795
9689,E01005710,"Anti-social 
behaviour",0.10236220472440945
9690,E01005710,Bicycle theft,0.015748031496062992
9691,E01005670,Other theft,0.10062893081761007
9692,E01005670,Robbery,0.0220125786163522
9693,E01005670,"Violence 
and 
sexual offences",0.34591194968553457
9694,E01005670,Burglary,0.059748427672955975
9695,E01005670,Public order,0.17295597484276728
9696,E01005670,Other crime,0.006289308176100629
9697,E01005670,"Criminal damage 
and 
arson",0.07547169811320754
9698,E01005670,"Vehicle 
crime",0.03459119496855346
9699,E01005670,"Anti-social 
behaviour",0.10062893081761007
9700,E01005670,Shoplifting,0.059748427672955975
9701,E01005670,Drugs,0.006289308176100629
9702,E01005670,"Possession 
of 
weapons",0.009433962264150943
9703,E01005670,"Theft 
from the person",0.006289308176100629
9704,E01005672,Other theft,0.06854838709677419
9705,E01005672,Robbery,0.016129032258064516
9706,E01005672,"Violence 
and 
sexual offences",0.2540322580645161
9707,E01005672,Burglary,0.028225806451612902
9708,E01005672,Public order,0.1975806451612903
9709,E01005672,Other crime,0.020161290322580645
9710,E01005672,"Criminal damage 
and 
arson",0.0967741935483871
9711,E01005672,"Vehicle 
crime",0.024193548387096774
9712,E01005672,"Anti-social 
behaviour",0.10483870967741936
9713,E01005672,Shoplifting,0.1532258064516129
9714,E01005672,Bicycle theft,0.004032258064516129
9715,E01005672,Drugs,0.004032258064516129
9716,E01005672,"Possession 
of 
weapons",0.012096774193548387
9717,E01005672,"Theft 
from the person",0.016129032258064516
9718,E01005676,Other theft,0.07142857142857142
9719,E01005676,Robbery,0.02857142857142857
9720,E01005676,"Violence 
and 
sexual offences",0.21428571428571427
9721,E01005676,Burglary,0.17142857142857143
9722,E01005676,Public order,0.11428571428571428
9723,E01005676,Other crime,0.05714285714285714
9724,E01005676,"Criminal damage 
and 
arson",0.04285714285714286
9725,E01005676,"Vehicle 
crime",0.14285714285714285
9726,E01005676,"Anti-social 
behaviour",0.14285714285714285
9727,E01005676,Drugs,0.014285714285714285
9728,E01005677,Other theft,0.09482758620689655
9729,E01005677,"Violence 
and 
sexual offences",0.28448275862068967
9730,E01005677,Burglary,0.09482758620689655
9731,E01005677,Public order,0.15517241379310345
9732,E01005677,Other crime,0.034482758620689655
9733,E01005677,"Criminal damage 
and 
arson",0.16379310344827586
9734,E01005677,"Vehicle 
crime",0.08620689655172414
9735,E01005677,"Anti-social 
behaviour",0.04310344827586207
9736,E01005677,Drugs,0.008620689655172414
9737,E01005677,"Possession 
of 
weapons",0.02586206896551724
9738,E01005677,"Theft 
from the person",0.008620689655172414
9739,E01005686,Other theft,0.048327137546468404
9740,E01005686,Robbery,0.022304832713754646
9741,E01005686,"Violence 
and 
sexual offences",0.30855018587360594
9742,E01005686,Burglary,0.03345724907063197
9743,E01005686,Public order,0.21561338289962825
9744,E01005686,Other crime,0.026022304832713755
9745,E01005686,"Criminal damage 
and 
arson",0.11524163568773234
9746,E01005686,"Vehicle 
crime",0.03717472118959108
9747,E01005686,"Anti-social 
behaviour",0.10408921933085502
9748,E01005686,Shoplifting,0.03717472118959108
9749,E01005686,Bicycle theft,0.007434944237918215
9750,E01005686,Drugs,0.02973977695167286
9751,E01005686,"Possession 
of 
weapons",0.01486988847583643
9752,E01005688,Other theft,0.021052631578947368
9753,E01005688,Robbery,0.031578947368421054
9754,E01005688,"Violence 
and 
sexual offences",0.4
9755,E01005688,Burglary,0.042105263157894736
9756,E01005688,Public order,0.14736842105263157
9757,E01005688,Other crime,0.06315789473684211
9758,E01005688,"Criminal damage 
and 
arson",0.15789473684210525
9759,E01005688,"Vehicle 
crime",0.042105263157894736
9760,E01005688,"Anti-social 
behaviour",0.07368421052631578
9761,E01005688,Bicycle theft,0.010526315789473684
9762,E01005688,Drugs,0.010526315789473684
9763,E01005691,Other theft,0.03896103896103896
9764,E01005691,"Violence 
and 
sexual offences",0.44805194805194803
9765,E01005691,Burglary,0.03896103896103896
9766,E01005691,Public order,0.14935064935064934
9767,E01005691,Other crime,0.025974025974025976
9768,E01005691,"Criminal damage 
and 
arson",0.12337662337662338
9769,E01005691,"Vehicle 
crime",0.032467532467532464
9770,E01005691,"Anti-social 
behaviour",0.11688311688311688
9771,E01005691,Bicycle theft,0.006493506493506494
9772,E01005691,Drugs,0.012987012987012988
9773,E01005691,"Possession 
of 
weapons",0.006493506493506494
9774,E01005692,Other theft,0.038135593220338986
9775,E01005692,Robbery,0.00423728813559322
9776,E01005692,"Violence 
and 
sexual offences",0.3940677966101695
9777,E01005692,Burglary,0.0423728813559322
9778,E01005692,Public order,0.1440677966101695
9779,E01005692,Other crime,0.0211864406779661
9780,E01005692,"Criminal damage 
and 
arson",0.13559322033898305
9781,E01005692,"Vehicle 
crime",0.07203389830508475
9782,E01005692,"Anti-social 
behaviour",0.1228813559322034
9783,E01005692,Shoplifting,0.00423728813559322
9784,E01005692,Drugs,0.00847457627118644
9785,E01005692,"Possession 
of 
weapons",0.00847457627118644
9786,E01005692,"Theft 
from the person",0.00423728813559322
9787,E01005711,Other theft,0.03614457831325301
9788,E01005711,Robbery,0.012048192771084338
9789,E01005711,"Violence 
and 
sexual offences",0.18072289156626506
9790,E01005711,Burglary,0.24096385542168675
9791,E01005711,Public order,0.060240963855421686
9792,E01005711,Other crime,0.024096385542168676
9793,E01005711,"Criminal damage 
and 
arson",0.14457831325301204
9794,E01005711,"Vehicle 
crime",0.1927710843373494
9795,E01005711,"Anti-social 
behaviour",0.060240963855421686
9796,E01005711,Shoplifting,0.024096385542168676
9797,E01005711,Bicycle theft,0.012048192771084338
9798,E01005711,"Possession 
of 
weapons",0.012048192771084338
9799,E01005712,Other theft,0.06282722513089005
9800,E01005712,Robbery,0.015706806282722512
9801,E01005712,"Violence 
and 
sexual offences",0.3193717277486911
9802,E01005712,Burglary,0.1099476439790576
9803,E01005712,Public order,0.1099476439790576
9804,E01005712,Other crime,0.041884816753926704
9805,E01005712,"Criminal damage 
and 
arson",0.09947643979057591
9806,E01005712,"Vehicle 
crime",0.10471204188481675
9807,E01005712,"Anti-social 
behaviour",0.11518324607329843
9808,E01005712,Bicycle theft,0.015706806282722512
9809,E01005712,Drugs,0.005235602094240838
9810,E01005713,"Violence 
and 
sexual offences",0.1836734693877551
9811,E01005713,Burglary,0.08163265306122448
9812,E01005713,Public order,0.061224489795918366
9813,E01005713,Other crime,0.04081632653061224
9814,E01005713,"Criminal damage 
and 
arson",0.16326530612244897
9815,E01005713,"Vehicle 
crime",0.32653061224489793
9816,E01005713,"Anti-social 
behaviour",0.14285714285714285
9817,E01005714,Other theft,0.022099447513812154
9818,E01005714,Robbery,0.0055248618784530384
9819,E01005714,"Violence 
and 
sexual offences",0.3370165745856354
9820,E01005714,Burglary,0.06629834254143646
9821,E01005714,Public order,0.13812154696132597
9822,E01005714,Other crime,0.022099447513812154
9823,E01005714,"Criminal damage 
and 
arson",0.13259668508287292
9824,E01005714,"Vehicle 
crime",0.055248618784530384
9825,E01005714,"Anti-social 
behaviour",0.16574585635359115
9826,E01005714,Shoplifting,0.0055248618784530384
9827,E01005714,Bicycle theft,0.016574585635359115
9828,E01005714,Drugs,0.011049723756906077
9829,E01005714,"Possession 
of 
weapons",0.016574585635359115
9830,E01005714,"Theft 
from the person",0.0055248618784530384
9831,E01005715,Other theft,0.041666666666666664
9832,E01005715,"Violence 
and 
sexual offences",0.21666666666666667
9833,E01005715,Burglary,0.15833333333333333
9834,E01005715,Public order,0.18333333333333332
9835,E01005715,Other crime,0.008333333333333333
9836,E01005715,"Criminal damage 
and 
arson",0.11666666666666667
9837,E01005715,"Vehicle 
crime",0.1
9838,E01005715,"Anti-social 
behaviour",0.13333333333333333
9839,E01005715,Shoplifting,0.008333333333333333
9840,E01005715,Drugs,0.008333333333333333
9841,E01005715,"Possession 
of 
weapons",0.025
9842,E01005718,Other theft,0.05531914893617021
9843,E01005718,Robbery,0.03404255319148936
9844,E01005718,"Violence 
and 
sexual offences",0.26382978723404255
9845,E01005718,Burglary,0.07234042553191489
9846,E01005718,Public order,0.19574468085106383
9847,E01005718,Other crime,0.02127659574468085
9848,E01005718,"Criminal damage 
and 
arson",0.12340425531914893
9849,E01005718,"Vehicle 
crime",0.08085106382978724
9850,E01005718,"Anti-social 
behaviour",0.13191489361702127
9851,E01005718,Bicycle theft,0.00851063829787234
9852,E01005718,Drugs,0.00425531914893617
9853,E01005718,"Possession 
of 
weapons",0.00851063829787234
9854,E01005673,Other theft,0.045454545454545456
9855,E01005673,Robbery,0.030303030303030304
9856,E01005673,"Violence 
and 
sexual offences",0.30303030303030304
9857,E01005673,Burglary,0.10101010101010101
9858,E01005673,Public order,0.10606060606060606
9859,E01005673,Other crime,0.025252525252525252
9860,E01005673,"Criminal damage 
and 
arson",0.10606060606060606
9861,E01005673,"Vehicle 
crime",0.13636363636363635
9862,E01005673,"Anti-social 
behaviour",0.12626262626262627
9863,E01005673,Drugs,0.005050505050505051
9864,E01005673,"Possession 
of 
weapons",0.015151515151515152
9865,E01005675,Other theft,0.04519774011299435
9866,E01005675,Robbery,0.002824858757062147
9867,E01005675,"Violence 
and 
sexual offences",0.5254237288135594
9868,E01005675,Burglary,0.07062146892655367
9869,E01005675,Public order,0.059322033898305086
9870,E01005675,Other crime,0.11581920903954802
9871,E01005675,"Criminal damage 
and 
arson",0.06779661016949153
9872,E01005675,"Vehicle 
crime",0.0480225988700565
9873,E01005675,"Anti-social 
behaviour",0.0480225988700565
